15566	2	15567
15568	13	15084
15569	4	15088
15570	28	15130
15571	12	15093
15572	30	15158
15573	13	15084
15574	20	15100
15575	2	15576
565	3	15577
15578	2	15579
5302	0	15448
15580	5	15141
15581	20	15322
15582	25	15214
20	6	15119
15583	25	15214
15584	20	15585
15586	7	15587
15588	25	15214
3934	14	15111
15589	20	15322
15590	25	15099
15591	12	15592
4466	20	15322
15593	0	15532
15594	2	15595
15596	9	15177
15597	19	15105
15598	18	15133
15599	2	15161
15600	16	15360
1772	20	15100
15601	14	15086
15602	0	15603
1417	30	15158
15604	0	15605
15606	25	15099
15607	21	15103
15608	2	15161
15609	31	15610
15611	2	15076
15612	15	15126
15613	0	15605
15614	15	15126
1680	15	15126
15615	2	15150
15616	2	15272
15617	15	15126
584	2	15181
15618	2	15619
2172	15	15126
15620	9	15107
15621	12	15328
15622	29	15128
15162	14	15623
11	16	15156
15624	2	15625
15626	11	15173
15627	2	15080
15628	6	15119
15629	9	15177
15630	29	15128
15631	2	15243
15632	30	15158
526	23	15164
15633	2	15634
15635	31	15636
15637	20	15322
15638	4	15088
15639	29	15128
15640	23	15208
393	19	15105
15641	8	15205
15566	1	15154
15642	18	15133
15643	5	15141
15644	10	15082
15645	16	15397
15646	16	15422
15647	21	15103
15648	16	15298
3	21	15103
15649	10	15082
15650	9	15651
15652	21	15103
15653	9	15107
687	16	15397
15654	18	15133
15655	18	15133
15656	2	15439
15657	27	15658
15659	2	15439
15660	0	15259
15661	10	15082
588	0	15527
15662	22	15200
962	10	15082
15663	14	15664
632	2	15080
15665	14	15305
15666	12	15093
15304	29	15128
15640	9	15107
15667	2	15224
15668	2	15080
15669	15	15126
15670	10	15082
367	20	15100
15671	2	15124
15672	2	15355
15673	12	15227
612	2	15674
15675	5	15141
15676	17	15109
15677	2	15678
15679	23	15208
2839	3	15680
15681	11	15095
15682	27	15212
15683	2	15193
15684	2	15685
15686	11	15095
15687	9	15107
15688	21	15222
15689	18	15133
15690	5	15141
15691	10	15082
15692	9	15107
15693	38	15694
15695	8	15205
15696	6	15116
15697	8	15073
15698	4	15088
15699	16	15156
15700	14	15701
4685	22	15261
15702	2	15595
15703	2	15080
15704	20	15100
15705	0	15527
15706	9	15107
15707	2	15708
15709	0	15259
15710	9	15107
15711	12	15093
15712	19	15105
15713	2	15161
15714	8	15205
15715	18	15133
3718	14	15111
15716	21	15103
406	6	15717
15718	19	15091
15719	1	15154
15720	25	15214
15721	2	15722
15723	3	15680
15724	2	15080
802	11	15095
15725	2	15080
15726	20	15100
15727	15	15175
15728	14	15729
1632	23	15208
15730	9	15731
632	19	15105
15732	6	15116
2073	13	15084
2298	21	15222
15733	3	15680
15734	6	15116
1253	5	15125
15735	16	15360
15736	20	15247
15737	11	15095
15738	11	15173
15739	8	15205
15740	17	15109
729	0	15448
491	31	15741
15742	6	15119
15743	5	15141
15744	2	15152
4236	0	15745
1054	16	15298
3136	32	15746
15747	11	15095
15748	14	15086
15749	11	15173
2258	19	15105
15750	19	15512
15751	2	15752
840	18	15133
15753	2	15150
15754	10	15082
15755	20	15100
15756	13	15757
15758	16	15298
15759	2	15760
15761	16	15360
260	16	15298
15762	30	15158
15763	29	15128
15764	22	15261
15765	22	15261
15766	19	15091
15767	6	15116
15768	2	15769
60	4	15088
79	13	15084
15770	2	15124
15771	19	15091
15772	8	15073
15773	4	15088
15774	4	15088
15775	9	15177
15776	13	15084
15777	25	15099
769	2	15150
15778	25	15099
15779	12	15227
15780	2	15374
15781	2	15124
15782	2	15193
15783	10	15082
15784	9	15107
15785	29	15128
15786	19	15450
15787	9	15177
15788	1	15320
15789	20	15585
15790	6	15116
15791	2	15792
15793	2	15161
15794	13	15084
15795	14	15111
15796	13	15084
15797	9	15107
15798	20	15097
15799	16	15298
15800	23	15164
15801	25	15122
15802	25	15122
15803	13	15084
15804	8	15205
15805	14	15111
15806	2	15807
15808	8	15073
15809	21	15103
15418	7	15587
15810	14	15111
15811	8	15205
15812	4	15813
15814	23	15208
15815	2	15124
15816	2	15817
15818	15	15126
15819	8	15073
15820	8	15073
15821	11	15173
15822	23	15208
230	10	15082
15823	2	15193
15824	25	15214
15825	4	15088
15826	18	15133
15827	21	15103
15828	1	15320
1346	5	15125
15829	2	15830
15831	2	15674
15832	8	15073
15755	2	15425
15833	0	15259
15834	22	15261
2028	14	15835
15836	1	15154
15837	2	15838
15839	12	15093
15840	5	15125
15841	16	15298
15842	9	15177
15843	2	15844
15228	10	15082
15845	20	15100
15846	13	15084
15847	14	15111
15848	10	15082
15849	15	15126
15850	18	15133
15851	23	15208
3912	4	15813
15852	18	15133
15853	2	15080
15854	15	15126
1397	0	15185
15855	6	15119
15856	0	15185
15857	2	15181
15858	2	15256
3636	5	15141
15859	25	15099
15860	14	15111
15861	23	15208
15862	1	15154
15863	2	15595
15864	10	15082
15865	29	15128
15866	11	15095
15867	2	15468
15868	2	15080
1054	4	15088
15869	29	15128
15870	25	15214
15871	21	15103
15872	2	15873
15874	27	15875
15876	20	15100
15877	2	15080
15426	9	15731
15878	2	15879
15880	10	15082
15881	13	15084
15882	23	15208
15883	17	15109
15884	2	15885
15886	13	15084
15887	12	15093
15888	0	15532
15889	4	15088
55	24	15136
15890	8	15073
15891	4	15088
15892	2	15893
15894	11	15173
4894	1	15154
15895	15	15126
15896	10	15082
15897	14	15623
3011	20	15247
15898	2	15150
15899	20	15100
15900	10	15082
15901	1	15154
4685	18	15133
15902	4	15088
15903	11	15173
1167	15	15126
15904	16	15360
15905	2	15080
1229	15	15126
15906	2	15355
15907	10	15082
2067	14	15086
15908	8	15205
4433	20	15322
727	8	15205
15909	19	15910
15911	18	15429
15912	8	15073
15913	13	15084
15914	25	15099
1067	9	15107
15915	20	15585
1495	10	15082
5196	2	15916
15917	20	15918
15919	2	15080
15920	6	15119
15921	13	15084
3245	19	15091
15922	2	15198
15923	5	15141
15924	13	15084
15925	8	15073
15926	12	15093
15927	5	15125
121	12	15093
15928	14	15086
15929	22	15200
2031	0	15229
15930	21	15103
4250	12	15093
5796	2	15931
15932	2	15933
15934	2	15150
15379	6	15119
330	13	15084
15935	29	15128
15936	9	15107
3010	18	15133
15937	6	15119
15938	8	15205
15939	0	15185
15940	30	15158
15941	11	15173
15942	2	15150
15943	2	15080
394	19	15105
4226	6	15116
15944	15	15175
1504	2	15468
15945	9	15107
15946	14	15947
15948	13	15084
15949	2	15080
15950	33	15458
15951	14	15111
15952	2	15953
15954	5	15141
2490	14	15947
15955	14	15956
15957	29	15128
15958	5	15125
15959	3	15577
15960	15	15126
15961	18	15133
1500	6	15119
3243	6	15119
15962	2	15963
15964	20	15585
15965	8	15205
15966	8	15205
15967	2	15080
15968	5	15141
703	0	15532
15969	5	15141
15970	2	15080
15971	22	15261
15972	13	15084
15973	23	15164
15974	2	15975
15976	5	15141
15977	31	15978
264	8	15205
15979	29	15128
15980	3	15577
1729	16	15298
15981	2	15982
15983	21	15222
15984	2	15124
15985	10	15082
15986	2	15916
15987	2	15080
2790	12	15093
2449	33	15458
15988	18	15133
15989	2	15982
15990	6	15119
15991	13	15084
15992	5	15125
15993	6	15119
15210	6	15116
15102	20	15247
15994	19	15995
2827	29	15128
15996	14	15111
15997	9	15177
15998	2	15289
15999	13	15757
2882	2	15080
950	2	16000
1243	6	15116
16001	0	15259
2101	4	15088
15362	9	15107
16002	2	15193
16003	18	15133
16004	13	15084
16005	10	15082
1579	13	15084
2995	11	15173
16006	1	15154
16007	18	15133
16008	4	15088
2816	20	15322
16009	2	15339
4349	5	15141
16010	2	15468
2003	2	15080
3944	18	15133
16011	9	15107
16012	12	15227
16013	23	15208
16014	20	15100
1759	3	15577
1850	8	15073
2007	4	15088
16015	25	15099
16016	8	15073
2888	6	15717
16017	9	15107
16018	4	15088
16019	16	15360
16020	19	15168
16021	2	15080
16022	2	16023
16024	2	15124
16025	19	15105
1156	21	15103
16026	5	15125
16027	9	15177
16028	2	15076
16029	14	16030
16031	16	15298
16032	18	15133
16033	5	15125
16034	23	15164
16035	15	15126
16036	18	15133
16037	0	15185
16038	16	15360
16039	23	15164
16040	23	15208
16041	16	15156
16042	2	15355
4366	21	15103
16043	8	15073
16044	21	15103
16045	2	16046
15903	14	15111
16047	18	15429
16048	6	15119
16049	2	15080
16050	2	15975
15820	9	15107
16051	2	16052
16053	20	15097
16054	6	15119
16055	29	15128
16056	19	15105
16057	2	15150
16058	4	15088
16059	0	16060
16061	18	15133
16062	8	15205
16063	4	15088
16064	29	15352
16065	2	15080
3035	23	15208
16066	0	15384
16067	21	15222
893	11	15173
16068	9	15107
16069	21	15103
16070	17	15478
16071	9	15177
480	18	15133
16072	2	16073
1163	4	15813
639	29	15128
16074	8	15205
16075	2	16076
738	8	15205
16077	10	15082
15591	14	15111
16078	2	16079
16063	18	15133
16080	0	15202
16081	27	15875
16082	28	15130
16083	1	15154
16084	35	15386
16085	2	16086
15346	11	15173
16087	25	15122
1405	2	15303
16088	1	15154
16089	25	15214
16090	5	15141
16091	19	15091
1635	9	15177
24	29	15128
15574	19	16092
15163	31	15529
16093	0	15185
15672	0	15532
16094	2	15916
16095	4	15088
16096	2	16097
16098	11	15095
2507	9	15177
158	2	15491
16099	18	15429
16100	2	16101
16102	2	16103
16104	16	15298
16105	13	15084
16106	2	16107
16108	2	15080
16109	4	15088
1669	5	15141
16110	2	16111
16112	2	15963
322	12	15227
16113	18	15133
16114	25	15122
1372	32	16115
16116	2	15198
16117	2	15193
16118	1	15154
16119	23	15208
16120	9	15107
16121	5	15141
16122	5	15141
16123	18	15133
16124	2	15150
16125	25	15099
306	2	16126
16127	20	15097
16128	9	15107
1568	2	16129
16130	12	15093
16131	22	15200
16132	0	16133
16134	9	15177
16135	4	15813
16136	8	15073
16137	9	15107
16138	12	15093
15606	19	15105
15906	15	15126
16139	23	15164
16140	19	15091
16141	31	15529
16142	0	15527
16143	14	15139
2600	13	15084
16144	18	15133
16145	32	15746
16146	22	15261
16147	18	15133
16148	11	15095
16149	9	15107
16150	21	15103
16151	23	15208
16152	2	15436
216	1	15154
16153	18	15133
16154	2	15080
16155	4	15088
1529	1	15154
16156	4	15088
16157	14	15086
16158	20	15247
16159	10	15082
16160	22	15200
15389	20	15322
16161	25	15214
16162	4	15088
16163	5	15141
16164	2	15080
747	36	15281
16165	22	15261
16166	2	15113
16167	19	15168
16168	10	15082
16169	20	15247
16170	2	15080
16171	18	15133
16172	29	15128
16173	1	15154
16174	19	15101
16175	23	15164
2086	2	16176
16177	21	15103
754	29	15128
16178	21	15103
962	2	15076
16179	11	15095
5178	20	15100
16180	18	15133
16181	5	15141
16182	29	15128
16183	15	15126
639	0	15229
16184	2	16185
16186	16	15156
16187	15	15126
16188	16	15298
647	23	15208
16189	28	15130
16190	2	15080
16191	14	16192
16193	35	15235
16194	5	15141
16195	21	15103
16196	13	15084
16197	12	15227
16198	23	15208
16199	2	15181
16200	2	15150
16201	21	15222
16202	37	16203
1231	2	15124
16204	8	15073
16205	2	15150
16206	2	16207
16208	15	15126
5562	2	15752
3573	12	15093
2766	1	15154
16209	23	15208
16210	2	15193
16211	2	15595
16212	20	15322
16213	2	15161
3054	22	15261
16214	18	15133
16215	0	15185
16216	22	15261
16217	23	15208
16218	2	15080
2542	11	15173
15644	4	15088
16219	20	15322
16220	11	15095
16221	19	15105
16222	25	15214
16223	21	15103
3894	19	15091
620	0	15185
15287	20	15247
16224	25	15214
16225	13	15084
2610	16	15298
16226	2	15274
16227	1	15154
921	4	15088
16228	3	15680
1239	17	15109
16229	2	16023
814	15	15126
16230	18	15133
16231	15	15126
16232	23	15164
16233	10	15082
16234	22	15200
16235	4	15088
16236	13	15084
16237	12	15093
16238	23	15164
16239	2	15080
16240	29	15128
16241	2	15391
16242	12	15093
16243	20	15322
16244	19	15105
16245	11	15095
16246	4	15088
16247	19	16248
16249	1	15154
307	8	15205
16250	12	15093
16251	2	15722
16252	3	15577
16253	12	15093
16254	18	15429
2259	2	15193
16255	15	15126
2123	18	15429
15304	6	15116
16256	11	15095
16257	2	15272
16258	18	15133
16259	31	16260
1840	2	16261
16262	19	15091
16263	21	15103
16264	21	15103
16265	2	16266
16267	2	15150
16268	2	16269
15232	2	15256
16270	33	15458
827	29	15128
16271	0	16272
16273	2	15193
16274	19	15091
4339	23	15208
16275	21	15222
16276	11	15173
16277	8	15205
16278	4	15088
15560	25	15122
16279	2	15150
16280	33	16281
16282	8	15205
16283	2	16076
16284	9	15177
16285	4	15088
3170	18	15429
16286	1	15154
16287	13	15757
16288	0	15259
16289	2	15491
16290	16	15397
16291	2	16292
16293	20	15100
16294	16	15360
16295	24	15136
16296	21	15103
16297	11	15173
16298	6	15717
16299	2	16300
5660	8	15073
16301	8	15073
16302	12	15093
16303	2	16304
16305	18	15133
16306	16	15360
16307	2	15080
16308	2	15374
16309	0	16310
16311	2	15080
16312	2	15224
15684	21	15103
16313	2	16314
16315	10	15082
16316	8	15073
16317	20	15100
16318	0	15605
16319	2	15439
16320	31	16321
16322	17	15478
16323	18	15133
16324	2	16325
16326	15	15126
16327	10	15082
16328	12	15093
16329	22	15261
16330	16	15397
16331	11	15173
3037	1	15154
16332	23	15208
16333	8	15073
16334	1	15320
16335	13	15084
1053	19	15105
16336	1	15320
16337	20	15100
16338	2	15080
16339	2	15491
15375	20	15322
3733	2	15198
16332	25	15214
16340	12	15093
3480	23	15164
1270	17	15109
16341	9	15107
16342	4	15088
2927	27	16343
16238	6	15116
16344	2	16345
16346	16	15397
692	2	15080
16347	24	15136
2352	12	15093
16348	13	15084
16349	2	16350
704	29	15128
1736	2	16351
15691	16	15298
16352	9	15107
16353	1	15154
16354	2	15150
16355	2	15080
16356	8	15073
16357	0	15185
16358	2	15193
16359	16	15298
15962	21	15103
16360	18	15133
16361	7	15587
16362	36	15281
16363	12	15592
16364	14	15111
1542	30	15158
16365	1	15154
16366	10	15082
16367	31	16368
16369	15	15126
16370	29	15128
16371	8	15205
16372	29	15128
16373	2	15124
16374	29	15128
16375	25	15099
3314	20	15100
16376	2	15576
15381	2	16377
16378	2	16379
1904	29	15128
16380	9	15107
2197	0	15454
16381	9	15107
16382	20	15585
16383	37	16384
16385	30	15158
15919	9	15177
16386	9	15731
16387	4	15088
16388	18	15133
15572	28	15536
1976	4	15088
16389	20	15100
2392	15	15126
16390	21	15103
16391	33	15458
16392	19	15105
15794	19	15105
16393	19	15091
16394	1	15154
16395	20	15100
16396	15	15126
16397	21	15222
16398	2	15916
16399	3	15577
4541	13	15757
16400	1	15154
15912	0	15448
16401	13	15084
16402	0	16403
16404	14	15111
2782	2	15193
16405	18	15133
16406	14	15111
16407	9	15651
16408	2	16076
388	6	15116
16409	28	15536
16410	18	15133
16411	29	15352
16412	19	16413
1529	12	15093
3729	2	16414
16415	23	15208
16416	16	16417
16418	30	15158
16419	18	15133
16420	1	15154
16421	12	15093
16422	25	15214
16423	19	15091
5941	16	15360
16424	11	15095
15775	6	15119
15612	12	15093
16425	0	15527
16426	5	15141
3522	16	15397
1317	11	15095
16427	22	15200
16428	18	15133
16429	2	15289
16430	2	15807
16431	29	15128
16432	18	15133
16433	8	15205
16434	0	16133
16435	0	15185
16436	1	15154
16437	21	15103
16275	7	16438
16439	0	15532
16440	2	15425
5355	31	16260
16441	16	15360
16442	2	15080
16443	13	15084
16444	4	15088
16445	18	15133
16446	32	16115
16447	6	15119
16448	0	15448
2219	18	15429
16449	18	15133
16450	20	15247
16451	4	15088
16452	1	15154
16453	20	15322
16454	22	15261
16455	2	16456
16457	7	15587
1271	2	16076
15552	1	15154
15442	4	15088
16458	5	15125
15142	5	15125
16459	28	16460
15886	2	15425
388	2	15080
16461	25	15214
16462	2	15080
16463	21	15222
16464	9	15731
16465	18	15133
854	20	15322
16466	10	15082
16467	13	15084
16468	29	15128
16469	1	15154
4462	6	15119
16470	2	15080
16471	29	15128
15861	8	15073
16472	5	15141
16473	19	15105
16474	13	15084
16475	2	16476
16477	18	15133
16478	2	15274
17	20	15097
16479	14	15111
16480	11	15095
16481	29	15128
647	6	15116
16482	2	15595
16483	19	15105
16484	2	16414
16485	15	15126
16486	21	15222
16487	12	15328
16488	0	15229
16489	22	15200
16490	2	15080
2229	4	15088
16491	2	16269
16492	0	15532
16493	16	15298
16494	24	15136
56	30	15158
16495	21	15103
2654	21	15103
16496	12	15093
16497	23	15208
16498	9	15107
16499	9	15107
16500	19	15105
16501	18	15429
16502	12	15093
16503	0	15185
16504	9	15177
15307	4	15088
2507	0	16505
3926	15	15126
15771	6	15116
15762	18	15133
16506	4	15088
16507	2	15080
16508	13	15084
16509	4	15088
16510	14	15086
2227	12	15093
16511	0	15185
16512	2	15439
16513	23	15164
16514	16	15360
2432	23	15164
16515	5	15125
16516	2	15193
16517	2	15436
1698	29	15128
16518	8	15073
16519	28	15536
16520	2	16521
16522	2	16523
16524	0	15454
16263	20	15100
1843	2	15963
16525	0	15532
16526	12	15227
16527	9	15177
16528	0	15185
16529	2	15080
16530	2	15080
2431	16	15298
16531	8	15073
16532	23	15208
16533	11	15173
4053	12	15093
16534	4	15088
16535	18	15133
16536	9	15107
1807	2	16537
16538	13	15084
16539	23	15208
16540	15	15126
16541	30	15158
16542	20	15322
3270	16	15360
16238	1	15154
16543	9	15177
16520	2	15080
16544	0	15454
15716	2	16126
538	19	15910
16545	22	15200
16546	2	15224
16547	8	15205
16548	2	16549
16550	6	15116
16551	11	15173
16552	2	15468
16553	11	15095
16554	21	15103
16555	2	15289
16556	30	15158
16557	18	15133
16558	10	15082
16559	1	15154
16560	19	16561
16562	9	15107
16563	8	15205
16564	14	15086
704	6	15119
16565	21	15103
16038	14	15237
664	14	15111
16566	11	15173
16567	9	15107
16568	2	15916
16569	24	15136
16502	8	15073
16570	28	15536
16571	4	15088
16572	2	16573
15178	2	15634
16574	10	15082
16575	11	15095
15584	13	15084
16576	12	15093
16577	0	15532
15418	0	15185
15180	23	15164
16578	4	15088
16579	25	15099
16580	18	15133
16581	29	15128
16582	19	15910
682	2	16583
16584	14	16585
16586	1	15154
1344	10	15082
16587	27	15875
16588	2	16589
16590	4	15088
4133	5	15141
16591	2	16592
16593	2	16594
16595	18	15133
16596	2	15124
16597	2	15076
16598	12	15093
1792	4	15088
16599	11	15173
16600	21	15103
2327	12	15328
16601	16	15397
693	2	15181
16201	15	15126
16602	4	15088
16603	2	15080
16604	2	15289
4105	2	16107
16605	2	15274
16606	10	15082
16607	0	16608
16609	5	15141
16610	25	15214
16611	15	15126
1970	5	15141
16612	2	16613
16614	14	16585
16615	16	15360
16616	6	15119
16617	3	15577
16618	20	15322
447	4	15088
2395	4	15088
16619	0	15185
347	22	15261
16620	22	15261
15778	20	15097
16621	23	15208
16622	11	15173
15929	5	15141
16623	22	15200
501	13	15084
16624	14	15111
16625	18	15133
16028	29	15128
1649	18	15133
5562	17	15109
16626	18	15133
3912	2	15193
16627	29	15128
16628	2	15885
16629	18	15429
16630	2	15769
15197	19	15512
16631	14	16632
16633	2	16634
16635	22	15261
16636	12	15093
16637	18	15133
16638	16	15298
16639	3	15577
16640	2	15678
15644	15	15126
16641	2	15161
16642	5	15125
16643	15	15126
16427	17	15478
16644	2	16645
15426	19	16646
16410	17	15478
16647	4	15088
16648	2	16076
16649	29	15128
178	5	15125
16650	4	15088
16651	8	15073
16652	29	15352
3367	20	15100
5340	9	15107
3035	14	15111
16653	2	16594
16654	19	15101
16655	20	15247
16656	22	15261
16657	7	15587
16658	23	15208
16659	21	15103
16660	2	15274
4298	19	15091
16661	11	15095
16662	23	15208
16663	5	15141
16664	21	15222
16665	14	15305
15189	21	15103
16666	16	15397
16667	2	16668
16669	0	16670
16671	21	15222
15857	23	15208
16672	6	15116
16673	0	15259
16674	25	15099
16675	10	15082
16676	29	15128
16677	23	15208
16678	23	15208
16679	16	15298
16680	10	15082
16681	2	15303
16682	14	15086
16683	0	15532
15991	15	15126
16684	6	15119
16685	1	15154
645	16	15360
15466	17	15109
16686	4	15088
16687	23	15208
4493	6	15116
16688	9	15731
16689	12	15093
16690	2	15150
16691	11	15095
4469	23	15208
16692	29	15128
15408	5	15141
16693	18	15133
16694	10	15082
16695	5	15141
2897	21	15103
16696	12	15093
16697	20	16698
16699	13	15084
16700	9	15177
16701	6	15116
16702	18	15133
2886	0	15454
3478	2	15193
16221	29	15128
16703	0	15185
869	25	15214
16704	16	15156
16705	2	15080
16706	9	15107
16637	2	16707
16708	13	15757
16709	11	15095
16710	19	15105
16711	8	15205
16712	2	15224
16383	28	15130
16713	2	15678
2665	17	15478
963	29	15128
16714	11	15095
16715	2	15193
