704	18	45592
5491	2	45921
14792	9	45554
4807	4	45545
1079	2	45565
30244	21	45631
22043	18	45592
26262	1	45540
108	16	45601
24378	25	45624
17447	2	45575
13648	2	45567
10868	13	45572
19431	1	45540
2707	0	45564
8922	19	45633
24269	2	45650
2530	1	45540
12240	2	45882
531	0	45786
3176	2	45567
2258	35	46543
5583	9	45623
9555	23	45618
24502	1	45540
17079	2	46569
15751	2	46570
16350	2	45685
5336	19	45633
26574	4	45545
8310	16	45726
9103	12	45569
14674	16	45769
6355	12	45569
36455	10	45560
5109	18	45592
4745	2	45565
18526	1	46063
27368	20	45609
1014	5	45547
25982	2	45685
11745	4	45545
33124	0	46041
15413	14	45648
12914	16	45719
38436	16	45719
4157	25	45927
13726	2	45856
669	9	45554
4245	5	45596
7740	4	45545
9922	25	45927
9051	2	46647
6201	6	45549
12057	25	45927
23875	24	45622
13871	16	45734
37914	16	45769
23551	2	45677
19199	20	45609
12914	6	45694
35266	20	45626
9564	18	46151
5	16	45601
12110	2	45664
1086	14	45898
8480	16	45601
4015	20	45626
19166	2	46685
27344	2	46516
1564	0	45838
11905	9	45554
14915	2	45893
29369	1	45540
25690	21	45631
13	2	45567
22391	20	45797
13287	2	46726
27101	21	45631
8010	0	45539
23303	22	45702
2010	19	46741
12207	29	45704
22792	2	45658
7130	9	45554
7809	6	45549
8191	0	45897
12632	5	45547
1678	2	46761
8043	11	45599
16511	33	45984
29698	2	45664
10238	23	45794
15541	25	45624
5718	2	45567
2823	14	45648
2210	10	45560
3635	2	45762
7489	16	45734
7428	16	45587
1443	16	45587
7150	20	46033
19459	20	45609
699	2	45994
9892	21	45631
24531	10	45560
4803	2	45641
17984	16	45726
20306	21	45631
28282	21	45613
29737	23	45618
6640	11	45599
16803	12	45569
2035	6	45694
17171	5	45596
13604	19	45595
27955	23	45618
26596	10	45560
12298	17	45590
33153	14	45581
19780	0	45777
5601	21	45631
20851	19	45633
11533	2	45685
9681	2	45893
11728	23	45618
285	10	45560
19477	11	45599
8782	13	45572
19875	2	46051
1575	36	46206
5752	2	45567
9794	23	45618
3665	18	45592
22227	8	45646
8394	21	45631
17519	2	45567
1820	14	45821
551	23	45618
5982	25	45697
23868	2	46899
1667	10	45560
23416	4	45545
12577	21	45613
6074	1	45540
3169	11	45599
21106	18	45592
8211	4	45545
3601	0	46336
3617	15	45585
24448	12	45569
26596	19	46921
2870	11	45599
25941	13	45572
26480	29	45704
6311	29	45704
9062	13	45572
26515	0	45564
37767	5	45547
17614	19	46566
1199	16	46093
17282	21	45631
37012	2	46274
14248	4	45545
8713	5	45547
7121	2	46274
14468	22	45615
8309	12	45569
825	2	45567
8290	11	45599
11949	0	45825
13652	8	45646
33127	31	46827
1044	18	45592
20014	0	45577
13618	30	45787
7446	22	45615
19752	1	45540
5565	28	45970
7131	19	45633
10232	2	45641
1152	2	47008
28977	17	45647
18556	29	45704
36280	18	45592
26665	6	45694
30133	18	45592
12979	23	45618
14919	4	45545
13531	22	45702
28893	20	45626
8950	19	45633
10271	1	45540
10835	0	45539
9576	13	45572
20982	11	45561
9794	5	45547
31461	4	45545
5841	1	45540
3127	15	45585
14746	19	45633
17616	11	45561
2875	29	46190
11344	20	45626
379	18	45592
6496	9	45554
1312	13	45572
6464	23	45618
11408	2	46003
15379	18	45592
23385	0	45897
2310	0	45577
28790	16	45769
12916	2	47133
11957	13	45572
6240	4	45545
523	28	45687
3554	12	45569
7841	30	45787
10840	13	45572
9121	20	45626
27622	2	46775
2350	3	45544
12852	2	46364
32330	0	45539
32865	5	45596
28329	20	45797
1289	25	45927
73	6	45694
7885	25	45927
9696	20	45679
37667	7	45717
33281	25	45927
20846	14	45648
14474	20	45797
28720	25	45624
10562	12	46506
25062	20	45797
30673	0	45577
2628	2	47188
12803	9	45623
10926	19	45633
6385	18	45592
21188	2	45788
3625	16	45726
7523	20	45626
24880	14	45581
28682	0	47215
5889	30	45787
15342	0	46116
19476	25	45624
6389	21	45631
3393	2	45788
3737	31	47230
3213	2	45565
8876	15	45585
12067	0	46116
3710	15	45585
7130	15	45585
572	2	45762
39228	2	46168
21065	15	45585
2421	2	45856
13031	2	45845
9668	15	45585
2677	9	45554
14312	12	46067
3521	29	45704
7007	14	47288
40	16	45601
6475	2	45620
31903	11	45561
2616	2	45567
15237	6	45694
1808	9	45623
25552	29	45704
4081	2	46086
6780	30	45787
2218	23	45794
22665	2	45850
30327	31	45799
6273	20	45797
32580	4	45545
872	29	45704
3198	23	45618
1644	19	45633
21056	8	45646
12916	1	45540
26646	18	45592
2974	5	45596
145	10	45560
26935	16	45769
25627	16	45734
16201	21	45631
4456	16	45587
20	21	45631
5887	10	45560
2006	9	46694
303	21	45631
18030	9	45554
2870	16	45769
15942	18	45592
2917	18	45592
2167	2	45893
506	27	45668
11345	2	45893
12274	0	45772
18325	10	45560
2445	0	45825
22279	22	45702
4014	10	45560
12543	14	47474
2630	2	45567
3611	14	45898
2335	12	45569
7346	29	45704
3198	9	45554
9107	2	45685
1366	2	45567
29258	15	45585
16172	10	45560
1525	20	45626
16589	2	45627
33147	2	45869
20747	12	45579
2557	2	47521
11236	5	45596
24511	17	45647
18743	2	45917
1821	23	45618
13451	3	45859
19740	11	45599
3866	27	45979
1683	2	45664
11228	2	45933
6097	11	45599
1844	9	45554
20978	21	45613
22879	18	45592
2793	5	45596
16595	10	45560
24927	9	45554
2382	38	47573
10227	8	45646
10600	6	45549
17404	8	45552
19672	4	45545
21275	16	45601
6688	14	47589
26895	22	45615
8139	2	47188
24081	2	45567
26186	20	45626
5852	0	45825
6275	9	45554
23842	2	47608
7311	0	45772
10626	9	45554
13316	12	45569
6582	19	45633
10650	2	45788
20022	8	45646
2263	18	45592
19397	14	45648
10407	21	45631
1694	6	47640
17896	19	45595
11685	1	45540
21006	25	45927
34640	2	46089
3315	3	45859
13239	2	45567
3314	11	45599
3658	2	45567
6001	20	45626
36553	15	45851
5849	14	47680
6927	23	45618
692	9	45922
2630	19	45633
28452	6	45549
9070	13	45572
10265	21	45613
7464	3	45859
23902	6	45549
5155	5	45547
3581	16	45726
1972	20	46033
31955	11	45599
13861	11	45561
8521	8	45646
11459	17	45647
3034	0	45539
2054	31	47735
24385	6	45694
11396	5	45596
13455	2	45770
23112	0	45815
4430	16	45587
15340	32	45999
2659	11	45599
5481	14	45581
15524	11	45561
10065	19	45633
3535	19	46921
2428	2	47707
3497	18	45592
5229	2	45762
17664	10	45560
13947	20	45626
37525	13	45843
11515	16	45587
7304	2	47783
4139	16	45726
1065	16	45587
11717	30	45787
18249	29	45704
315	22	45615
1252	22	45615
15754	19	45595
30243	6	45549
22856	2	47829
215	4	45545
308	13	45572
2961	2	45627
23738	19	45595
12759	8	45552
29685	4	45545
3449	4	45545
7112	9	45623
9820	13	45572
8146	25	45624
3202	2	45762
18298	25	45624
5307	12	45579
7770	2	45575
20751	2	45627
3957	2	45664
4346	10	45560
20813	9	45554
677	29	45704
3380	19	46741
16845	9	45623
6502	1	46063
11019	20	45679
10460	6	45549
19422	2	46076
9256	2	45788
5744	13	45572
3075	14	45648
7230	13	45572
27944	9	45554
29418	20	45609
19327	16	45587
32119	23	45794
6744	25	45697
5105	25	45697
40444	13	45572
28236	8	45646
1561	14	45648
6583	2	46714
1140	8	45552
3350	21	45631
6201	7	45717
15817	14	45648
1538	8	45646
17604	4	45793
696	23	45618
123	2	45627
28497	2	45611
8252	15	45585
2261	8	45552
11706	8	45552
15378	11	45561
4371	23	45618
940	10	45560
24322	2	45664
2293	25	45927
1055	4	45545
30155	18	45592
10034	21	45631
2059	1	46063
5551	5	45547
2712	2	47576
6626	2	47521
15065	8	45552
13947	2	45677
10974	0	45772
9632	22	45615
8851	14	48044
3335	1	45540
9364	2	46233
7093	12	45569
28784	5	45547
4047	16	45587
14395	9	45623
29916	2	45557
26672	10	45560
19201	20	45626
29517	13	45572
2248	14	45648
31214	10	45560
4705	15	45585
24237	18	45592
19173	23	45618
20703	4	45793
8887	18	45592
18846	2	45567
6368	15	45585
5801	0	45564
28549	6	45694
11602	0	45564
13938	2	45856
899	2	46125
18778	5	45596
11305	25	45624
463	14	45648
15975	23	45618
15397	1	45540
144	2	47188
6659	10	45560
5409	29	45704
1626	11	45599
17369	2	45641
10378	2	45567
4430	4	45545
4693	29	45704
2803	25	45927
8293	21	45631
31462	2	47255
7397	27	48212
25847	20	45626
24817	2	45567
19199	9	45922
1794	2	45644
39668	10	45560
24615	13	45572
27341	23	45618
7467	17	45647
5471	2	47579
5855	13	45572
9332	12	45569
23080	0	45577
1470	4	45545
203	24	45622
23131	8	45552
21037	4	45545
4244	2	46019
25436	11	45561
28736	1	45540
10552	15	45585
14417	10	45560
9824	14	47288
14558	20	46033
16061	2	45762
15095	20	45626
35556	10	45560
8716	1	45540
26895	18	45592
17751	4	45545
11856	11	45561
4834	15	45585
33920	16	45726
594	2	45567
5077	15	45585
14544	2	45869
32328	10	45560
9050	14	45581
1889	8	45646
24812	20	45797
3028	8	45646
905	19	45604
19308	18	46151
2506	8	45552
7284	13	45572
34405	25	45624
4486	9	45554
36356	20	45679
6288	10	45560
31344	2	46503
11318	20	45672
11675	2	45567
20115	6	45694
16119	13	45572
16045	19	45595
1466	2	45669
13649	5	45596
10558	13	45572
22661	8	45552
8555	12	45569
24401	5	45547
453	12	45569
35079	14	45581
3056	22	45702
8858	0	46041
19806	21	45631
23330	12	45569
36726	2	48302
28135	2	47511
32581	2	45762
24269	6	45694
1368	13	45572
13150	29	45704
12579	9	45554
14557	18	45592
40490	6	45694
37230	8	45646
1932	0	45564
15603	30	45787
2937	11	45561
30435	2	45762
34657	2	45567
1645	19	45633
23035	6	45549
542	15	45851
6331	2	45641
7031	9	45554
35450	14	48431
5989	13	45572
21623	2	45567
25367	33	45984
22280	14	45648
34721	2	46803
23086	5	45596
11289	14	48431
12924	14	48203
12455	29	45704
6709	5	45547
21112	3	45544
37517	15	45585
5854	18	45592
6311	6	45694
16039	6	45694
2936	2	48479
34270	20	45679
14828	8	45646
4550	8	45646
5698	2	45567
17566	5	45596
2927	0	45577
3802	5	45596
11308	2	45567
1266	22	45615
13127	13	45572
9643	23	45794
4125	2	46962
26593	5	45596
8520	31	48511
1073	8	45646
14764	29	45704
27230	3	45544
7322	16	45587
5184	2	46013
14181	21	45613
8095	2	45627
10169	10	45560
436	2	46503
31705	2	45567
13099	12	45569
11068	33	45984
19481	18	45592
16421	2	46013
26685	6	45694
10282	13	45572
3908	5	45547
4846	6	45694
39960	6	45549
2911	20	46033
24957	19	45737
13355	29	45704
15582	14	45648
3423	9	45623
6102	2	45994
702	13	45843
13727	2	45567
3958	2	48589
5117	6	45549
2451	0	45772
9232	4	45545
14263	9	45554
34994	2	45664
16709	18	45592
34091	13	45572
12407	10	45560
6697	13	45572
14493	11	45561
34075	1	45540
14691	18	45592
15154	4	45545
13280	20	45797
11088	2	46394
24068	5	45596
3660	2	45641
8710	2	45567
20935	18	45592
24023	9	45554
4841	12	45579
26576	23	45618
309	20	45626
7450	3	45544
7880	8	45552
8736	4	45545
24166	25	45624
7345	8	45552
13769	6	47640
19992	9	45554
799	4	45545
36070	16	45726
20254	19	45805
22500	2	45567
287	2	48686
31924	2	45627
738	19	45633
4795	21	45631
2770	5	45547
4524	9	45623
26420	2	45565
7630	14	48699
15724	16	45587
18328	18	45592
23880	5	45547
16126	23	45794
3926	15	45585
38441	18	45592
16252	0	45564
10389	16	45726
32083	23	45794
11110	23	45618
169	16	45601
1676	2	45869
24184	21	45631
17825	8	45552
265	21	45631
1701	2	45963
11856	14	45648
31204	18	46151
22253	6	45694
32364	2	45567
6104	2	46962
11706	9	45554
33133	2	48767
12610	20	45609
28612	6	45694
1843	29	45704
17595	19	45633
1090	2	45762
15024	4	45545
15090	0	47824
11653	18	45592
19518	8	45646
36471	4	45545
15481	29	46190
2722	2	45567
14670	23	45618
15568	0	45786
33296	21	45613
3726	11	45561
29846	9	45554
7191	21	45631
18543	17	45590
18964	9	45623
2007	18	45592
24891	2	48811
4814	4	45793
2657	29	45704
27199	8	45646
29751	2	45574
3061	8	45646
5010	10	45560
10562	14	45648
21086	2	48244
36471	18	45592
3813	0	45838
13200	27	48212
19873	28	45687
42106	1	45540
26725	35	46543
4844	2	47581
7489	11	45561
7157	25	45697
5831	2	46274
19097	1	45540
17223	25	45927
22296	5	45596
24795	19	45595
6945	9	45623
85	29	45704
9121	19	46838
12393	31	46827
3499	0	45564
33147	0	45577
14552	2	46503
11721	4	45545
17320	2	46879
7888	11	45599
11399	9	45623
617	2	46051
24997	18	46151
25247	2	48946
10730	2	46309
7585	16	45587
34899	13	45572
29252	2	45739
22147	2	45567
13487	4	45545
7069	5	45596
236	2	46043
17406	2	48479
1323	12	45579
22830	18	45592
10873	25	45697
5680	32	45969
21806	2	45669
5828	2	45664
4842	1	45540
14796	23	45618
22615	9	45554
33185	5	45596
13238	5	45596
17823	18	45592
7875	2	45762
32194	25	45624
1259	2	47731
37991	20	45609
11988	9	45554
6651	2	45606
20314	12	45569
10504	22	45702
21812	0	47911
39122	9	45623
17640	4	45793
42850	8	45552
538	9	45554
38343	12	45569
19476	19	45633
14544	15	45585
13193	23	45794
30325	19	45595
10205	31	46827
16873	0	45825
5790	14	45743
11953	13	45572
9939	18	45592
2267	32	45999
24733	22	45615
30352	18	45592
25208	11	45599
15193	9	45554
17410	21	45631
37116	23	45618
6608	2	46516
856	1	45540
34413	18	45592
23269	2	45567
16656	4	45545
6450	1	45540
5789	4	45545
22278	14	45581
13457	20	46033
20886	10	45560
789	22	45702
24502	20	45797
15917	25	45927
29170	4	45545
4884	5	45596
32431	2	45567
3108	36	46206
13534	22	45615
20274	2	45650
15808	19	45805
30189	10	45560
11129	20	46033
35418	2	45567
39022	18	45592
9816	29	45704
20184	1	45540
38267	19	45630
13637	23	45794
9128	2	46632
13225	21	45631
3143	29	45704
1941	21	45631
4014	2	45565
12307	11	45599
31176	20	45626
8103	18	45592
15753	5	45596
18471	29	45704
7973	15	45585
2657	0	46041
13950	2	47343
14320	16	45601
25658	15	45585
3294	16	45587
2698	23	45618
7607	28	45687
32888	2	45567
228	14	49286
6959	35	46060
17326	5	45596
26130	21	45631
4187	13	45572
19567	12	45579
14886	23	45618
13594	2	45856
2047	2	45762
13157	21	45613
19154	37	49314
5081	2	45627
25677	8	45552
29380	2	45762
21755	2	49320
12826	15	45585
34564	2	47707
18344	12	45569
12955	1	45540
18752	23	45618
29871	2	45664
12154	2	47188
17472	20	45797
15805	2	45788
14757	22	45615
2695	18	45592
6933	0	45564
2674	22	45615
33034	23	45618
13724	2	45567
11559	11	45561
145	4	45545
31025	20	45797
24762	11	45599
19046	19	45633
20921	25	45927
8283	21	45631
20586	19	45595
2596	0	45564
2841	20	46033
7211	25	45927
4153	13	45572
12025	16	45587
35554	2	46180
5291	1	45540
3832	4	45545
22866	3	45859
5102	17	45647
18439	2	48686
3363	15	45585
11625	18	45592
13740	15	45585
33508	23	45794
15475	10	45560
16730	22	45702
27856	4	45545
3803	13	45572
2155	12	45569
7233	23	45794
20006	2	45567
27232	29	45704
11906	2	46569
7241	12	45569
17536	20	45797
2805	19	45633
5384	11	45599
5192	4	45545
1387	19	49490
16373	1	45540
1265	8	45646
2367	12	45569
16513	2	46089
9044	3	45544
24572	12	45569
3647	18	46151
10067	2	45664
12070	15	45585
9384	18	46151
7346	6	45549
4728	11	45599
21339	2	46168
16312	18	45592
23153	31	47889
7825	2	46683
25166	19	45595
3965	21	45631
2531	21	45631
21253	2	49574
13978	2	45762
12401	2	45968
20295	2	46125
618	33	45984
3426	29	45704
21815	0	46441
11630	2	45664
13433	19	45595
23999	23	45618
15502	21	45613
21501	11	45561
4109	8	45646
17761	4	45545
6464	25	45697
16962	2	45762
20155	33	48913
5467	8	45646
11784	2	45574
13927	9	45623
21748	4	45545
15632	18	46151
13722	1	45540
7239	13	45843
2215	0	45772
5951	2	46051
15894	16	45769
10798	2	45974
6165	20	45626
11614	16	45726
7411	24	45622
2424	21	45631
12394	11	45561
13508	6	47640
17056	2	47777
35479	8	45552
14192	8	45552
17127	12	45569
12159	2	46036
12228	18	45592
4882	16	45726
11642	2	45567
24244	2	45575
1500	0	46081
11723	2	45567
10761	2	45685
11228	21	45631
12320	2	49702
36751	10	45560
17460	8	45552
7472	20	45626
41159	0	46116
9073	2	45893
9848	31	47164
1967	17	45590
15423	18	45592
1150	2	47613
13137	15	45585
3621	10	45560
27009	12	45569
16559	22	45615
28681	16	45769
20514	11	45561
14673	1	45540
28022	23	45618
21137	8	45552
4484	1	46063
13954	13	45572
4424	19	45633
26652	1	46063
16552	20	45626
3230	2	45567
4286	2	46051
13648	20	45797
19483	2	45669
28022	25	45927
1830	12	45569
17660	23	45794
5225	17	45647
21978	9	45554
849	4	45545
14035	27	47865
7233	6	45549
5392	2	46011
21999	16	45769
2887	2	45567
27259	24	45622
10555	12	45569
11715	13	45572
9374	2	45955
2932	29	45704
7353	2	49838
16595	16	45587
15242	9	45554
1916	1	45540
610	2	45762
9716	2	45567
15052	8	45552
4369	0	45564
603	2	45664
1490	16	45587
2936	21	45631
8685	18	45592
26801	7	45717
874	36	46206
1127	12	46506
14397	14	45648
6515	30	45787
23796	1	45540
3603	10	45560
23320	31	49887
18202	15	45585
24238	29	45704
23693	8	45646
2685	29	45704
21717	2	45627
5686	29	45704
26023	25	45624
16530	20	45626
22521	2	46775
12240	2	49914
6304	2	49918
8199	29	45704
3012	9	45554
9788	0	45897
31215	9	45554
19570	20	45679
12089	37	46431
15924	30	45787
11675	9	45623
612	9	45922
23191	4	45545
8495	18	45592
7841	28	45970
8564	4	45545
26613	20	45626
10762	15	45585
2533	21	45631
15309	33	45984
23309	19	45633
5744	19	45633
23183	19	45595
6952	1	45540
10253	20	45626
13195	15	45585
10176	21	45613
7628	2	46503
31918	3	45544
25737	13	45843
1974	1	45540
2506	0	45539
16881	13	45572
8941	0	45594
9558	14	45648
13047	2	45664
38351	18	45592
19984	14	45648
14535	9	46694
10785	2	45574
1617	6	45549
26322	28	45970
4567	18	45592
31459	29	46190
11991	19	50055
6450	12	45569
19465	2	49717
17826	23	45618
17019	16	45764
16727	30	45787
2982	18	45592
28773	1	45540
9157	12	45569
4789	25	45927
25856	19	45595
38168	16	45726
7329	11	45599
7112	6	45694
8876	12	45569
4127	0	45825
17904	5	45596
17940	16	45769
5427	11	45599
21675	22	45702
20739	18	45592
3450	2	45994
14255	2	46714
40165	29	45704
28428	18	45592
15422	8	45646
25523	0	47911
21939	0	45564
30203	1	45540
8006	21	45631
15502	7	45551
13139	0	45577
11836	2	45677
32773	31	47889
14355	16	45726
1901	2	45567
25602	13	45572
18276	4	45545
4429	18	45592
31281	32	45969
6890	6	45694
12783	0	45539
9902	18	46151
8729	18	45592
8708	20	46033
2105	4	45545
7006	1	45540
24371	20	45797
25056	22	45615
15207	2	46807
41914	7	45717
5228	2	45574
31461	1	45540
13	4	45545
7017	5	45547
13674	5	45547
15776	28	47121
5855	2	45677
1617	2	45567
16114	25	45927
1684	2	45567
42085	21	45613
9299	9	45922
11668	18	45592
3576	20	45797
6790	10	45560
2028	13	45572
12590	29	45704
23494	1	45540
25032	6	45694
23740	2	45567
16358	29	45704
15975	8	45552
29511	5	45596
11955	19	45633
5945	13	45572
9214	2	45795
10263	18	45592
717	2	46180
60	20	45609
24392	14	45648
7560	11	45599
2371	29	45704
2698	6	45549
6227	2	47188
5503	19	45633
25314	2	49717
30311	15	45585
10249	21	45613
23745	12	46067
12054	0	46041
10928	22	45702
3842	2	45567
9947	4	45545
14264	2	45968
5440	0	45577
7470	16	45587
8115	24	45622
209	30	45787
2507	21	45631
12269	21	45631
16512	12	45569
18060	23	45618
2120	9	45554
24982	9	45554
17229	19	45633
10213	18	46151
18183	12	45569
10207	0	45564
19001	9	45623
3828	4	45545
11399	0	46471
20810	15	45585
23738	6	45549
11717	18	45592
678	4	45545
26597	2	45567
4451	13	45572
11608	4	45545
5260	14	45581
9944	12	45569
26658	0	45564
6745	2	45893
38211	23	45794
10774	16	45726
10967	23	45794
18668	5	45547
33160	2	45664
33449	2	46516
7198	29	45704
1566	8	45552
34924	28	45970
26943	2	47930
7232	2	46711
222	0	45897
3965	20	45626
7843	2	48479
13610	0	45577
1828	12	45579
7744	9	45623
8254	0	45564
8232	2	45567
13584	2	45567
10965	16	45587
19505	8	45552
24804	23	45618
14733	11	45561
21678	12	45569
13989	4	45545
13751	18	45592
24361	9	45554
7685	2	45986
11295	13	45572
27700	23	45618
8347	15	45585
6061	30	45787
2696	20	45797
16239	16	45726
7233	1	45540
24800	9	45623
26943	2	45567
32979	0	45897
10407	2	47731
2269	19	45604
31453	22	45702
1665	2	45685
13717	8	45646
15394	2	46613
12107	6	45549
1029	11	45561
35820	2	45641
14728	11	45599
9763	21	45631
11566	2	45994
35760	30	45787
4511	18	45592
9251	10	45560
15552	1	45540
35723	19	46515
1308	9	45554
22232	8	45646
89	14	45581
2932	6	45694
3460	21	45631
10389	14	45821
2795	14	45648
19830	11	45561
28065	9	45554
22619	2	46503
4578	24	45622
18183	8	45552
3722	28	45970
19734	4	45545
5948	2	45819
19927	2	45850
9791	10	45560
27020	11	45599
9696	13	45572
11655	12	45569
25516	0	45577
6201	0	45564
10189	23	45794
2815	4	45545
855	25	45624
6142	18	45592
11977	29	45704
823	19	45604
2853	2	49744
28104	14	50646
3825	1	45540
5541	10	45560
31794	27	48212
665	2	45858
24040	4	45545
22336	5	45596
9178	2	46932
5980	2	50690
11611	18	45592
37034	2	45627
6050	2	45565
10370	12	45569
7623	4	45545
15004	11	45561
2345	21	45631
10418	12	46067
37832	16	45769
2890	2	45856
13157	15	45585
11597	4	45545
22029	2	45567
28009	2	45994
22098	2	45739
9180	2	46180
36638	10	45560
36222	0	50741
2050	5	45596
6711	25	45927
27347	15	45585
8540	5	45596
6140	2	47537
11615	14	50646
16213	16	45726
22833	6	45694
1654	3	45544
30738	20	45797
1852	4	45545
10776	4	45545
23977	0	45564
1430	22	45615
14156	22	45615
18298	20	45609
2202	23	45618
2134	11	45561
3056	5	45596
22018	22	45702
2103	13	45572
11895	14	45648
8907	18	45592
26420	29	45704
7002	18	45592
34564	17	45647
13255	18	45592
20703	2	45664
2132	29	45704
1347	2	47579
41082	18	46151
35558	2	47829
12775	19	46921
15639	14	49258
33396	2	50831
41815	22	45615
13207	12	45569
6287	18	45592
19916	16	45587
11328	3	45544
6550	2	45917
145	15	45585
23193	2	45788
6589	5	45547
44859	15	45585
21675	17	45590
12045	2	48550
19199	19	50869
4567	17	45590
9757	4	45545
34279	2	45574
1492	29	45704
736	5	45547
1607	4	45545
1278	8	45552
987	29	46190
16895	20	45626
32683	9	45554
14670	14	45648
25240	2	50690
37461	19	45630
11927	20	46033
2106	22	45615
5815	7	45717
4030	23	45618
13169	21	45631
14039	2	46180
23698	19	45595
8524	11	45599
33092	23	45618
29584	5	45596
4774	21	45613
3889	14	45898
2420	21	45631
14694	16	45769
17205	2	49233
4761	0	45711
37153	21	45613
13938	23	45618
12194	6	45549
748	0	45772
7922	25	45624
8600	10	45560
9721	29	45704
5227	23	45618
1629	23	45618
1473	16	45587
5335	10	45560
27390	2	46274
12059	14	45581
21834	0	45577
10282	15	45585
624	6	45694
4939	1	45540
2687	16	45726
9892	17	45647
25390	4	45545
10609	23	45618
25348	6	45549
31669	9	45922
9998	12	45569
596	2	45762
23883	11	45599
25115	23	45618
24636	29	45704
15413	5	45596
25894	18	45592
1753	10	45560
16913	5	45596
13826	21	45631
6463	12	45569
9650	20	45966
2266	13	45572
11657	9	45623
28414	6	45549
15027	18	45592
13760	0	45897
17639	2	45664
19046	29	45704
2212	0	45564
3635	25	45927
4251	16	45601
25959	2	45567
35572	9	45554
6287	2	46869
8939	13	45843
25918	11	45599
3158	19	45633
24517	8	45646
2423	2	45685
12089	28	45687
23912	2	45917
12331	17	45590
4022	29	45704
27727	11	45599
